0.629305
0.509212
0.575671
0.603243
0.560725
0.829429
0.547691
0.633169
0.542666
0.724377
0.519148
0.604466
0.676054
0.563969
0.520035
0.582707
0.548306
0.583672
0.531549
0.578177
0.447658
0.811992
0.586837
0.667973
1.336282
0.578961
0.524540
0.601870
0.605789
0.601801
0.586695
0.644096
0.646886
0.709395
0.600064
0.617016
0.569440
0.577277
0.656999
0.866920
0.639078
0.645200
0.589614
0.660947
1.303485
0.582447
0.534396
0.724380
0.503864
0.605848
0.579793
0.470371
1.343037
0.609225
0.539387
1.360776
0.361118
0.385507
0.606839
0.581430
0.719296
0.738848
0.551372
0.610550
0.559808
0.615962
1.351350
0.604070
0.622253
0.596011
1.214391
0.600039
0.655255
1.285475
0.567043
0.550704
0.504775
0.657671
0.532214
0.529492
0.532434
0.530318
0.577584
0.616090
0.607298
0.655796
0.534477
0.530628
0.682124
0.688933
1.419763
0.468249
1.888373
0.455756
0.417728
0.451862
0.672632
0.526410
0.514120
0.349959
